agent_id,day_type,age_group,digital_access,family_assistance,nondigital_unassisted,coupon_policy,coupon_eligible,coupon_reached,coupon_participated,coupon_awarded,public_coupon_participated,elder_reserve_reached,coupon_pool_type,coupon_allocation_rank,coupon_access_channel,public_participation_probability,public_participation_draw,public_dispatch_rank,elder_reserve_rank,community_phone_covered,community_phone_coverage_draw,pg_official_parent_agent_class,pg_adapter_agent_class,pg_num_rounds,pg_initial_endowment,pg_public_pool_multiplier,pg_round_contributions,pg_final_contribution,pg_total_contribution,pg_cumulative_payoff,pg_need_score,pg_cooperation_score,pg_priority_score,pg_peer_feedback_source_count,pg_peer_signal_round_2,pg_peer_signal_round_3,pg_linked_decision,pg_physical_coupon_pool,pg_coupons_created_by_multiplier,pg_allocation_reason,pg_api_round_one_called,pg_api_round_one_succeeded,pg_api_contribution_tokens,pg_api_response_source
231,workday,18-39,True,False,False,C4_public_goods,True,True,True,False,True,False,,,digital_self,0.8,0.7702033307198624,0.6130257973500172,,False,0.9586065808259627,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,11|13|13,13,37,87.725402,0.1,0.616667,0.280833,621,0.807484,0.848473,True,200,0,below_priority_cutoff,True,True,11,live_api
232,workday,18-39,True,False,False,C4_public_goods,True,True,True,False,True,False,,,digital_self,0.8,0.4871473504184927,0.7459291662685462,,False,0.572438623517248,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,11|13|13,13,37,87.725402,0.1,0.616667,0.280833,621,0.807484,0.848473,True,200,0,below_priority_cutoff,True,True,11,live_api
233,workday,18-39,True,False,False,C4_public_goods,True,True,True,False,True,False,,,digital_self,0.8,0.1078271102542561,0.15713409735337278,,False,0.29082598572882784,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,11|13|13,13,37,87.725402,0.1,0.616667,0.280833,621,0.807484,0.848473,True,200,0,below_priority_cutoff,True,True,11,live_api
234,workday,18-39,True,False,False,C4_public_goods,True,True,True,False,True,False,,,digital_self,0.8,0.5718373693572615,0.9607813444487417,,False,0.26244044599497446,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,12|14|14,14,40,84.725402,0.1,0.666667,0.298333,621,0.807484,0.848473,True,200,0,below_priority_cutoff,True,True,12,live_api
235,workday,18-39,True,False,False,C4_public_goods,True,True,True,False,True,False,,,digital_self,0.8,0.6976739595785256,0.9381634838213385,,False,0.4536997795151188,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,11|13|13,13,37,87.725402,0.1,0.616667,0.280833,621,0.807484,0.848473,True,200,0,below_priority_cutoff,True,True,11,live_api
236,workday,18-39,True,False,False,C4_public_goods,True,True,False,False,False,False,,,digital_self,0.8,0.9693004988114263,,,False,0.3088539128431166,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,,0,0,0,0.0,0.0,0.0,0,,,False,200,0,did_not_participate,False,False,,not_selected_test_only
237,workday,18-39,True,False,False,C4_public_goods,True,True,True,False,True,False,,,digital_self,0.8,0.24487031656740643,0.49608595597889427,,False,0.40395352266398477,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,11|13|13,13,37,87.725402,0.1,0.616667,0.280833,621,0.807484,0.848473,True,200,0,below_priority_cutoff,True,True,11,live_api
238,workday,18-39,True,False,False,C4_public_goods,True,True,False,False,False,False,,,digital_self,0.8,0.804015430469921,,,False,0.768056640961882,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,,0,0,0,0.0,0.0,0.0,0,,,False,200,0,did_not_participate,False,False,,not_selected_test_only
239,workday,18-39,True,False,False,C4_public_goods,True,True,True,False,True,False,,,digital_self,0.8,0.7396043960884926,0.017680174554357254,,False,0.032993247410044446,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,11|13|13,13,37,87.725402,0.1,0.616667,0.280833,621,0.807484,0.848473,True,200,0,below_priority_cutoff,True,True,11,live_api
240,workday,18-39,True,False,False,C4_public_goods,True,True,True,False,True,False,,,digital_self,0.8,0.37888405806697084,0.32883606429637535,,False,0.3267146440989515,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,11|13|13,13,37,87.725402,0.1,0.616667,0.280833,621,0.807484,0.848473,True,200,0,below_priority_cutoff,True,True,11,live_api
241,workday,18-39,True,False,False,C4_public_goods,True,True,True,False,True,False,,,digital_self,0.8,0.47650867270782915,0.45280970526442915,,False,0.5568636893304297,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,11|13|13,13,37,87.725402,0.1,0.616667,0.280833,621,0.807484,0.848473,True,200,0,below_priority_cutoff,True,True,11,live_api
242,workday,18-39,True,False,False,C4_public_goods,True,True,False,False,False,False,,,digital_self,0.8,0.9598454109385777,,,False,0.786590827360384,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,,0,0,0,0.0,0.0,0.0,0,,,False,200,0,did_not_participate,False,False,,not_selected_test_only
243,workday,18-39,True,False,False,C4_public_goods,True,True,True,False,True,False,,,digital_self,0.8,0.0023490173528887713,0.8560125511898886,,False,0.8119794566154497,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,11|13|13,13,37,87.725402,0.1,0.616667,0.280833,621,0.807484,0.848473,True,200,0,below_priority_cutoff,True,True,11,live_api
244,workday,18-39,True,False,False,C4_public_goods,True,True,True,False,True,False,,,digital_self,0.8,0.6263726968476339,0.27768137144899135,,False,0.8775174826266919,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,11|13|13,13,37,87.725402,0.1,0.616667,0.280833,621,0.807484,0.848473,True,200,0,below_priority_cutoff,True,True,11,live_api
245,workday,18-39,True,False,False,C4_public_goods,True,True,False,False,False,False,,,digital_self,0.8,0.816508391420599,,,False,0.041170842317527885,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,,0,0,0,0.0,0.0,0.0,0,,,False,200,0,did_not_participate,False,False,,not_selected_test_only
246,workday,18-39,True,False,False,C4_public_goods,True,True,False,False,False,False,,,digital_self,0.8,0.9329761827942048,,,False,0.4836332437093893,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,,0,0,0,0.0,0.0,0.0,0,,,False,200,0,did_not_participate,False,False,,not_selected_test_only
247,workday,18-39,True,False,False,C4_public_goods,True,True,False,False,False,False,,,digital_self,0.8,0.8093791716632971,,,False,0.2131822495081777,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,,0,0,0,0.0,0.0,0.0,0,,,False,200,0,did_not_participate,False,False,,not_selected_test_only
248,workday,18-39,True,False,False,C4_public_goods,True,True,True,False,True,False,,,digital_self,0.8,0.07665901587806344,0.1996481246323062,,False,0.5527602254485987,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,12|14|14,14,40,84.725402,0.1,0.666667,0.298333,621,0.807484,0.848473,True,200,0,below_priority_cutoff,True,True,12,live_api
249,workday,18-39,True,False,False,C4_public_goods,True,True,True,False,True,False,,,digital_self,0.8,0.25986707934421494,0.8897409835418955,,False,0.33004149722622467,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,11|13|13,13,37,87.725402,0.1,0.616667,0.280833,621,0.807484,0.848473,True,200,0,below_priority_cutoff,True,True,11,live_api
250,workday,18-39,True,False,False,C4_public_goods,True,True,True,False,True,False,,,digital_self,0.8,0.2983152057403237,0.5021933479500088,,False,0.5390767282086041,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,11|13|13,13,37,87.725402,0.1,0.616667,0.280833,621,0.807484,0.848473,True,200,0,below_priority_cutoff,True,True,11,live_api
251,workday,18-39,True,False,False,C4_public_goods,True,True,True,False,True,False,,,digital_self,0.8,0.3343137405186539,0.8775306034540117,,False,0.4126595981205935,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,11|13|13,13,37,87.725402,0.1,0.616667,0.280833,621,0.807484,0.848473,True,200,0,below_priority_cutoff,True,True,11,live_api
252,workday,18-39,True,False,False,C4_public_goods,True,True,True,False,True,False,,,digital_self,0.8,0.09837070492347691,0.30161262745758666,,False,0.2649018052550189,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,11|13|13,13,37,87.725402,0.1,0.616667,0.280833,621,0.807484,0.848473,True,200,0,below_priority_cutoff,True,True,11,live_api
253,workday,18-39,True,False,False,C4_public_goods,True,True,True,False,True,False,,,digital_self,0.8,0.23658727712697017,0.1713505718069395,,False,0.9690184680785359,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,11|13|13,13,37,87.725402,0.1,0.616667,0.280833,621,0.807484,0.848473,True,200,0,below_priority_cutoff,True,True,11,live_api
254,workday,18-39,True,False,False,C4_public_goods,True,True,False,False,False,False,,,digital_self,0.8,0.9450679110951689,,,False,0.6932390806877664,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,,0,0,0,0.0,0.0,0.0,0,,,False,200,0,did_not_participate,False,False,,not_selected_test_only
255,workday,18-39,True,False,False,C4_public_goods,True,True,True,False,True,False,,,digital_self,0.8,0.3495706697368244,0.46616622671087643,,False,0.5315527037815927,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,11|13|13,13,37,87.725402,0.1,0.616667,0.280833,621,0.807484,0.848473,True,200,0,below_priority_cutoff,True,True,11,live_api
256,workday,18-39,True,False,False,C4_public_goods,True,True,True,False,True,False,,,digital_self,0.8,0.7396950209992633,0.7038257162223334,,False,0.7022724983646315,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,11|13|13,13,37,87.725402,0.1,0.616667,0.280833,621,0.807484,0.848473,True,200,0,below_priority_cutoff,True,True,11,live_api
257,workday,18-39,True,False,False,C4_public_goods,True,True,True,False,True,False,,,digital_self,0.8,0.4746482508694176,0.5534385394606522,,False,0.11291152012255254,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,11|13|13,13,37,87.725402,0.1,0.616667,0.280833,621,0.807484,0.848473,True,200,0,below_priority_cutoff,True,True,11,live_api
258,workday,18-39,True,False,False,C4_public_goods,True,True,True,False,True,False,,,digital_self,0.8,0.06092179028276347,0.327690930883139,,False,0.5379357944197026,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,11|13|13,13,37,87.725402,0.1,0.616667,0.280833,621,0.807484,0.848473,True,200,0,below_priority_cutoff,True,True,11,live_api
259,workday,18-39,True,False,False,C4_public_goods,True,True,True,False,True,False,,,digital_self,0.8,0.7187011081484616,0.9768139677397805,,False,0.70486885565324,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,11|13|13,13,37,87.725402,0.1,0.616667,0.280833,621,0.807484,0.848473,True,200,0,below_priority_cutoff,True,True,11,live_api
260,workday,18-39,True,False,False,C4_public_goods,True,True,False,False,False,False,,,digital_self,0.8,0.9260912311181785,,,False,0.3770658505190749,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,,0,0,0,0.0,0.0,0.0,0,,,False,200,0,did_not_participate,False,False,,not_selected_test_only
261,workday,18-39,True,False,False,C4_public_goods,True,True,True,False,True,False,,,digital_self,0.8,0.722521265058584,0.2282528727451687,,False,0.6265581989672228,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,11|13|13,13,37,87.725402,0.1,0.616667,0.280833,621,0.807484,0.848473,True,200,0,below_priority_cutoff,True,True,11,live_api
262,workday,18-39,True,False,False,C4_public_goods,True,True,True,False,True,False,,,digital_self,0.8,0.37038738850852476,0.5261493370389969,,False,0.3800797920878465,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,11|13|13,13,37,87.725402,0.1,0.616667,0.280833,621,0.807484,0.848473,True,200,0,below_priority_cutoff,True,True,11,live_api
263,workday,18-39,True,False,False,C4_public_goods,True,True,True,False,True,False,,,digital_self,0.8,0.6036829675043195,0.030762036267781036,,False,0.48550305492524365,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,11|13|13,13,37,87.725402,0.1,0.616667,0.280833,621,0.807484,0.848473,True,200,0,below_priority_cutoff,True,True,11,live_api
264,workday,18-39,True,False,False,C4_public_goods,True,True,True,False,True,False,,,digital_self,0.8,0.20511019491668,0.19308709714701802,,False,0.32199717653801596,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,11|13|13,13,37,87.725402,0.1,0.616667,0.280833,621,0.807484,0.848473,True,200,0,below_priority_cutoff,True,True,11,live_api
265,workday,18-39,True,False,False,C4_public_goods,True,True,True,False,True,False,,,digital_self,0.8,0.1632006378812535,0.35714451749954645,,False,0.6573949052770195,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,11|13|13,13,37,87.725402,0.1,0.616667,0.280833,621,0.807484,0.848473,True,200,0,below_priority_cutoff,True,True,11,live_api
266,workday,18-39,True,False,False,C4_public_goods,True,True,True,False,True,False,,,digital_self,0.8,0.5064905119853045,0.1080262894902061,,False,0.9512058715877152,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,11|13|13,13,37,87.725402,0.1,0.616667,0.280833,621,0.807484,0.848473,True,200,0,below_priority_cutoff,True,True,11,live_api
267,workday,18-39,True,False,False,C4_public_goods,True,True,True,False,True,False,,,digital_self,0.8,0.4020048804982513,0.11573938390877592,,False,0.7419517127728795,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,11|13|13,13,37,87.725402,0.1,0.616667,0.280833,621,0.807484,0.848473,True,200,0,below_priority_cutoff,True,True,11,live_api
268,workday,18-39,True,False,False,C4_public_goods,True,True,True,False,True,False,,,digital_self,0.8,0.2785435111356177,0.1590505134020293,,False,0.6538857875843056,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,12|14|14,14,40,84.725402,0.1,0.666667,0.298333,621,0.807484,0.848473,True,200,0,below_priority_cutoff,True,True,12,live_api
269,workday,18-39,True,False,False,C4_public_goods,True,True,False,False,False,False,,,digital_self,0.8,0.9136391735246939,,,False,0.8833634201449028,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,,0,0,0,0.0,0.0,0.0,0,,,False,200,0,did_not_participate,False,False,,not_selected_test_only
270,workday,18-39,True,False,False,C4_public_goods,True,True,True,False,True,False,,,digital_self,0.8,0.24112171785102998,0.5619371947887107,,False,0.24229263322035013,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,11|13|13,13,37,87.725402,0.1,0.616667,0.280833,621,0.807484,0.848473,True,200,0,below_priority_cutoff,True,True,11,live_api
271,workday,18-39,True,False,False,C4_public_goods,True,True,True,False,True,False,,,digital_self,0.8,0.6706457548448922,0.08030236992638191,,False,0.9750204241022964,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,11|13|13,13,37,87.725402,0.1,0.616667,0.280833,621,0.807484,0.848473,True,200,0,below_priority_cutoff,True,True,11,live_api
272,workday,18-39,True,False,False,C4_public_goods,True,True,False,False,False,False,,,digital_self,0.8,0.9772224969981389,,,False,0.8013586199719556,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,,0,0,0,0.0,0.0,0.0,0,,,False,200,0,did_not_participate,False,False,,not_selected_test_only
273,workday,18-39,True,False,False,C4_public_goods,True,True,False,False,False,False,,,digital_self,0.8,0.8584460774319433,,,False,0.4515881539089611,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,,0,0,0,0.0,0.0,0.0,0,,,False,200,0,did_not_participate,False,False,,not_selected_test_only
274,workday,18-39,True,False,False,C4_public_goods,True,True,True,False,True,False,,,digital_self,0.8,0.4015777746954787,0.1780228617037947,,False,0.1365693436129226,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,11|13|13,13,37,87.725402,0.1,0.616667,0.280833,621,0.807484,0.848473,True,200,0,below_priority_cutoff,True,True,11,live_api
275,workday,18-39,True,False,False,C4_public_goods,True,True,True,False,True,False,,,digital_self,0.8,0.4983021047885601,0.9939319118920839,,False,0.8852315260405242,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,11|13|13,13,37,87.725402,0.1,0.616667,0.280833,621,0.807484,0.848473,True,200,0,below_priority_cutoff,True,True,11,live_api
276,workday,18-39,True,False,False,C4_public_goods,True,True,True,False,True,False,,,digital_self,0.8,0.3057134396744949,0.5031717233744201,,False,0.651625327647191,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,11|13|13,13,37,87.725402,0.1,0.616667,0.280833,621,0.807484,0.848473,True,200,0,below_priority_cutoff,True,True,11,live_api
