leg_id,agent_id,date,day,leg_role,activity_id,purpose,origin_zone,destination_zone,departure_time,planned_activity_start_time,earliest_feasible_departure,unconcentrated_departure_time,departure_time_concentrated,reliability_buffer_min,expected_arrival_time,actual_arrival_time,arrival_delay_minutes,on_time_arrival,activity_completed,late_but_reached,maximum_commute_time_exceeded,maximum_lateness_exceeded,completion_failure_reason,metro_origin_accessible,metro_destination_accessible,origin_feeder_mode,destination_feeder_mode,bus_metro_transfer_count,feeder_bus_time_minutes,feeder_bus_wait_minutes,feeder_bus_access_minutes,feeder_bus_in_vehicle_minutes,feeder_bus_fare_yuan,metro_main_time_minutes,origin_feeder_total_time_minutes,origin_feeder_access_minutes,origin_feeder_wait_minutes,origin_metro_walk_access_minutes,destination_feeder_total_time_minutes,destination_feeder_access_minutes,destination_feeder_wait_minutes,destination_metro_walk_access_minutes,final_attempt_departure_time,primary_mode,primary_failed,primary_failure_reason,fallback_attempted,fallback_succeeded,final_mode,itinerary_pattern,transport_succeeded,wait_minutes,failed_attempt_consumed_minutes,cumulative_wait_minutes,access_time_min,transfer_time_min,in_vehicle_time_min,total_travel_time_min,fare_yuan,primary_network_distance_km,final_network_distance_km,primary_fare_before_coupon_yuan,primary_fare_after_coupon_yuan,fare_before_coupon_yuan,coupon_bound,coupon_scheme_id,coupon_pricing_type,coupon_fare_eligible,coupon_ineligibility_reason,coupon_redeemed,coupon_expired_after_failed_request,coupon_subsidy_yuan,final_speed_kmh,scenario_vc,weather_type_at_departure,expected_outdoor_exposure_minutes_at_choice,weather_exposure_age_weight,weather_exposure_disutility,weather_scenario,policy,experiment_condition,day_type
550-2026-07-07-L02,550,2026-07-07,Tuesday,return_home,activity-550-2026-07-07-002,return_home,Z3,Z8,2026-07-07 17:30:00,,,,False,5.0,,,,,,False,False,False,,True,False,walk,bus,1,31.457,5.714,12.0,13.743,2.0,67.894,0.0,0.0,0.0,10.0,31.457,12.0,5.714,0.0,2026-07-07 17:30:00,metro,False,,False,False,metro,walk-metro-walk-bus-walk,True,10.214,0.0,10.214,22.0,15.0,57.137,104.351,7.0,29.663,29.663,7.0,7.0,7.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,29.469,,heavy_rain,27.714,1.2,1.163988,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
551-2026-07-07-L01,551,2026-07-07,Tuesday,outbound,activity-551-2026-07-07-002,work,Z8,Z1,2026-07-07 06:40:45.600000,2026-07-07 08:00:00,2026-07-07 06:00:00,2026-07-07 06:40:45.600000,False,5.0,2026-07-07 07:52:30.220800,2026-07-07 07:52:30.220800,0.0,True,True,False,False,False,,True,False,walk,bus,1,20.698,4.5,8.0,8.198,2.0,46.046,0.0,0.0,0.0,12.0,20.698,8.0,4.5,0.0,2026-07-07 06:40:45.600000,metro,False,,False,False,metro,walk-metro-walk-bus-walk,True,8.244,0.0,8.244,20.0,5.0,38.5,71.744,7.0,20.926,20.926,7.0,7.0,7.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,30.119,,normal,24.5,1.2,0.0,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
551-2026-07-07-L02,551,2026-07-07,Tuesday,return_home,activity-551-2026-07-07-002,return_home,Z1,Z8,2026-07-07 17:00:00,,,,False,5.0,,,,,,False,False,False,,True,False,walk,bus,1,31.565,5.714,12.0,13.851,2.0,43.422,0.0,0.0,0.0,10.0,31.565,12.0,5.714,0.0,2026-07-07 17:00:00,metro,False,,False,False,metro,walk-metro-walk-bus-walk,True,8.834,0.0,8.834,22.0,5.0,44.153,79.987,7.0,22.026,22.026,7.0,7.0,7.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,27.757,,heavy_rain,27.714,1.2,1.163988,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
552-2026-07-07-L01,552,2026-07-07,Tuesday,outbound,activity-552-2026-07-07-002,work,Z8,Z1,2026-07-07 09:04:53.466667,2026-07-07 10:30:00,2026-07-07 08:30:00,2026-07-07 09:04:53.466667,False,5.0,2026-07-07 10:24:38.489880,2026-07-07 10:24:38.489880,0.0,True,True,False,False,False,,False,True,bus,walk,1,31.565,5.714,12.0,13.851,2.0,43.185,31.565,12.0,5.714,0.0,0.0,0.0,0.0,8.889,2026-07-07 09:04:53.466667,metro,False,,False,False,metro,walk-bus-walk-metro-walk,True,9.708,0.0,9.708,20.889,5.0,44.153,79.75,7.0,22.026,22.026,7.0,7.0,7.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,27.757,,heavy_rain,26.602889,1.2,1.117321,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
552-2026-07-07-L02,552,2026-07-07,Tuesday,return_home,activity-552-2026-07-07-002,return_home,Z1,Z8,2026-07-07 20:30:00,,,,False,10.0,,,,,,False,False,False,,False,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 20:30:00,bus,False,,False,False,bus,walk-bus-walk,True,11.0,0.0,11.0,10.0,0.0,71.851,92.851,2.0,20.243,20.243,2.0,2.0,2.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,16.237,0.4,normal,21.0,1.2,0.0,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
553-2026-07-07-L01,553,2026-07-07,Tuesday,outbound,activity-553-2026-07-07-002,work,Z3,Z1,2026-07-07 07:56:49.140000,2026-07-07 09:00:00,2026-07-07 07:00:00,2026-07-07 07:56:49.140000,False,10.0,2026-07-07 08:55:00.969360,2026-07-07 08:55:00.969360,0.0,True,True,False,False,False,,False,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 07:56:49.140000,bus,False,,False,False,bus,walk-bus-walk,True,4.0,0.0,4.0,8.0,0.0,46.197,58.197,2.0,9.041,9.041,2.0,2.0,2.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,10.911,1.203922,heavy_rain,12.0,1.2,0.504,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
553-2026-07-07-L02,553,2026-07-07,Tuesday,return_home,activity-553-2026-07-07-002,return_home,Z1,Z3,2026-07-07 17:00:00,,,,False,8.0,,,,,,False,False,False,,True,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 17:00:00,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,7.5,0.0,7.5,2.0,0.0,22.2,31.7,26.52,7.637,7.637,26.52,26.52,26.52,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,20.641,1.011765,heavy_rain,7.5,1.2,0.315,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
554-2026-07-07-L01,554,2026-07-07,Tuesday,outbound,activity-554-2026-07-07-002,work,Z5,Z7,2026-07-07 09:05:49.866667,2026-07-07 10:30:00,2026-07-07 08:30:00,2026-07-07 09:05:49.866667,False,5.0,2026-07-07 10:24:37.364580,2026-07-07 10:24:37.364580,0.0,True,True,False,False,False,,False,True,bus,walk,1,31.547,5.714,12.0,13.833,2.0,42.245,31.547,12.0,5.714,0.0,0.0,0.0,0.0,8.889,2026-07-07 09:05:49.866667,metro,False,,False,False,metro,walk-bus-walk-metro-walk,True,9.708,0.0,9.708,20.889,5.0,43.195,78.792,7.0,21.478,21.478,7.0,7.0,7.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,27.612,,heavy_rain,26.602889,1.2,1.117321,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
554-2026-07-07-L02,554,2026-07-07,Tuesday,return_home,activity-554-2026-07-07-002,return_home,Z7,Z5,2026-07-07 18:30:00,,,,False,5.0,,,,,,False,False,False,,True,False,walk,bus,1,32.622,6.857,12.0,13.765,2.0,44.402,0.0,0.0,0.0,10.0,32.622,12.0,6.857,0.0,2026-07-07 18:30:00,metro,False,,False,False,metro,walk-metro-walk-bus-walk,True,11.897,0.0,11.897,22.0,5.0,43.127,82.024,7.0,21.478,21.478,7.0,7.0,7.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,27.655,,heavy_rain,28.857,1.2,1.211994,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
555-2026-07-07-L01,555,2026-07-07,Tuesday,outbound,activity-555-2026-07-07-002,work,Z1,Z2,2026-07-07 09:03:54.960000,2026-07-07 10:00:00,2026-07-07 08:00:00,2026-07-07 09:03:54.960000,False,10.0,2026-07-07 09:57:21.401940,2026-07-07 09:57:21.401940,0.0,True,True,False,False,False,,True,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 09:03:54.960000,bus,False,,False,False,bus,walk-bus-walk,True,4.0,0.0,4.0,8.0,0.0,41.441,53.441,2.0,8.913,8.913,2.0,2.0,2.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,11.979,1.091503,heavy_rain,12.0,1.2,0.504,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
555-2026-07-07-L02,555,2026-07-07,Tuesday,return_home,activity-555-2026-07-07-002,return_home,Z2,Z1,2026-07-07 18:00:00,,,,False,10.0,,,,,,False,False,False,,False,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 18:00:00,bus,False,,False,False,bus,walk-bus-walk,True,4.0,0.0,4.0,8.0,0.0,42.374,54.374,2.0,8.913,8.913,2.0,2.0,2.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,11.715,1.126797,heavy_rain,12.0,1.2,0.504,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
556-2026-07-07-L01,556,2026-07-07,Tuesday,outbound,activity-556-2026-07-07-003,work,Z8,Z3,2026-07-07 06:30:00,2026-07-07 08:30:00,2026-07-07 06:30:00,2026-07-07 06:30:00,False,5.0,2026-07-07 08:35:47.469000,2026-07-07 08:35:47.469000,5.791,False,False,True,True,False,maximum_commute_time_exceeded,False,False,bus,bus,2,60.33,19.714,20.0,20.615,4.0,55.461,40.168,12.0,15.714,0.0,20.162,8.0,4.0,0.0,2026-07-07 06:30:00,metro,False,,False,False,metro,walk-bus-walk-metro-walk-bus-walk,True,23.314,0.0,23.314,20.0,18.468,64.009,125.791,9.0,31.313,31.313,9.0,9.0,9.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,27.852,,normal,39.714,1.2,0.0,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
556-2026-07-07-L02,556,2026-07-07,Tuesday,return_home,activity-556-2026-07-07-003,return_home,Z3,Z8,2026-07-07 17:00:00,,,,False,5.0,,,,,,False,False,False,,False,False,bus,bus,2,53.729,10.214,20.0,23.515,4.0,57.894,21.098,8.0,4.5,0.0,32.631,12.0,5.714,0.0,2026-07-07 17:00:00,metro,False,,False,False,metro,walk-bus-walk-metro-walk-bus-walk,True,14.714,0.0,14.714,20.0,20.0,66.909,121.623,9.0,31.313,31.313,9.0,9.0,9.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,26.645,,heavy_rain,30.214,1.2,1.268988,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
557-2026-07-07-L01,557,2026-07-07,Tuesday,outbound,activity-557-2026-07-07-002,social_leisure,Z7,Z4,2026-07-07 12:31:58.860000,2026-07-07 13:30:00,2026-07-07 11:30:00,2026-07-07 12:31:58.860000,False,5.0,2026-07-07 13:25:00,2026-07-07 13:25:00,0.0,True,True,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,53.019,0.0,0.0,0.0,8.0,0.0,0.0,0.0,12.0,2026-07-07 12:31:58.860000,metro,False,,False,False,metro,walk-metro-walk,True,5.0,0.0,5.0,20.0,0.0,28.019,53.019,5.0,17.945,17.945,5.0,5.0,5.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,35.001,,normal,20.0,1.2,0.0,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
557-2026-07-07-L02,557,2026-07-07,Tuesday,return_home,activity-557-2026-07-07-002,return_home,Z4,Z7,2026-07-07 19:30:00,,,,False,5.0,,,,,,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,55.748,0.0,0.0,0.0,15.0,0.0,0.0,0.0,8.889,2026-07-07 19:30:00,metro,False,,False,False,metro,walk-metro-walk,True,3.84,0.0,3.84,23.889,0.0,28.019,55.748,5.0,17.945,17.945,5.0,5.0,5.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,35.001,,heavy_rain,23.888889,1.2,1.003333,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
558-2026-07-07-L01,558,2026-07-07,Tuesday,outbound,activity-558-2026-07-07-002,work,Z7,Z1,2026-07-07 06:59:49.440000,2026-07-07 08:30:00,2026-07-07 06:30:00,2026-07-07 06:59:49.440000,False,8.0,2026-07-07 07:56:54.884760,2026-07-07 07:56:54.884760,0.0,True,True,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 06:59:49.440000,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,7.0,0.0,7.0,2.0,0.0,48.091,57.091,42.52,17.5,17.5,53.15,42.52,53.15,True,percentage,percentage,True,,True,False,10.63,21.834,0.882353,normal,7.0,1.2,0.294,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
558-2026-07-07-L02,558,2026-07-07,Tuesday,return_home,activity-558-2026-07-07-002,return_home,Z1,Z7,2026-07-07 18:30:00,,,,False,5.0,,,,,,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,54.5,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,2026-07-07 18:30:00,metro,False,,False,False,metro,walk-metro-walk,True,4.5,0.0,4.5,20.0,0.0,30.0,54.5,5.0,18.78,18.78,5.0,5.0,5.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,35.0,,heavy_rain,20.0,1.2,0.84,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
559-2026-07-07-L01,559,2026-07-07,Tuesday,outbound,activity-559-2026-07-07-002,work,Z6,Z6,2026-07-07 07:57:48.900000,2026-07-07 09:30:00,2026-07-07 07:30:00,2026-07-07 07:57:48.900000,False,10.0,2026-07-07 09:29:19.389660,2026-07-07 09:29:19.389660,0.0,True,True,False,False,False,,True,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 07:57:48.900000,bus,False,,False,False,bus,walk-bus-walk,True,5.714,0.0,5.714,12.0,0.0,73.794,91.508,2.0,14.295,14.295,2.0,2.0,2.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,10.843,1.211765,heavy_rain,17.714,1.2,0.743988,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
559-2026-07-07-L02,559,2026-07-07,Tuesday,return_home,activity-559-2026-07-07-002,return_home,Z6,Z6,2026-07-07 17:30:00,,,,False,10.0,,,,,,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 17:30:00,bus,False,,False,False,bus,walk-bus-walk,True,5.714,0.0,5.714,12.0,0.0,67.933,85.647,2.0,14.295,14.295,2.0,2.0,2.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,11.778,1.118954,heavy_rain,17.714,1.2,0.743988,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
56-2026-07-07-L01,56,2026-07-07,Tuesday,outbound,activity-56-2026-07-07-003,work,Z2,Z1,2026-07-07 06:56:56.640000,2026-07-07 08:00:00,2026-07-07 06:00:00,2026-07-07 06:56:56.640000,False,8.0,2026-07-07 07:26:41.063880,2026-07-07 07:26:41.063880,0.0,True,True,False,False,False,,False,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 06:56:56.640000,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,7.132,0.0,7.132,2.0,0.0,20.608,29.74,26.21,7.521,7.521,26.21,26.21,26.21,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,21.898,0.87451,normal,7.132,1.0,0.24962,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
56-2026-07-07-L02,56,2026-07-07,Tuesday,return_home,activity-56-2026-07-07-003,return_home,Z1,Z2,2026-07-07 17:00:00,,,,False,8.0,,,,,,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 17:00:00,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,7.5,0.0,7.5,2.0,0.0,21.165,30.665,26.21,7.521,7.521,26.21,26.21,26.21,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,21.322,0.952941,heavy_rain,7.5,1.0,0.2625,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
560-2026-07-07-L01,560,2026-07-07,Tuesday,outbound,activity-560-2026-07-07-002,work,Z2,Z2,2026-07-07 07:13:02.400000,2026-07-07 08:00:00,2026-07-07 06:00:00,2026-07-07 07:13:02.400000,False,5.0,2026-07-07 07:55:00,2026-07-07 07:55:00,0.0,True,True,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,41.96,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,2026-07-07 07:13:02.400000,metro,False,,False,False,metro,walk-metro-walk,True,3.0,0.0,3.0,20.0,0.0,18.96,41.96,4.0,12.34,12.34,4.0,4.0,4.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,35.0,,heavy_rain,20.0,1.2,0.84,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
560-2026-07-07-L02,560,2026-07-07,Tuesday,return_home,activity-560-2026-07-07-002,return_home,Z2,Z2,2026-07-07 17:30:00,,,,False,10.0,,,,,,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 17:30:00,bus,False,,False,False,bus,walk-bus-walk,True,4.0,0.0,4.0,8.0,0.0,63.903,75.903,2.0,12.806,12.806,2.0,2.0,2.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,11.423,1.162092,heavy_rain,12.0,1.2,0.504,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
561-2026-07-07-L01,561,2026-07-07,Tuesday,outbound,activity-561-2026-07-07-003,work,Z4,Z7,2026-07-07 07:19:11.880000,2026-07-07 09:00:00,2026-07-07 07:00:00,2026-07-07 07:19:11.880000,False,5.0,2026-07-07 08:56:11.718300,2026-07-07 08:56:11.718300,0.0,True,True,False,False,False,,False,False,bus,bus,2,52.929,10.429,20.0,22.501,4.0,34.068,32.346,12.0,6.429,0.0,20.583,8.0,4.0,0.0,2026-07-07 07:19:11.880000,metro,False,,False,False,metro,walk-bus-walk-metro-walk-bus-walk,True,16.477,0.0,16.477,20.0,10.0,50.52,96.997,9.0,22.345,22.345,9.0,9.0,9.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,24.638,,heavy_rain,30.429,1.2,1.278018,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
561-2026-07-07-L02,561,2026-07-07,Tuesday,return_home,activity-561-2026-07-07-003,return_home,Z7,Z4,2026-07-07 18:30:00,,,,False,10.0,,,,,,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 18:30:00,bus,False,,False,False,bus,walk-bus-walk,True,4.48,0.0,4.48,10.0,0.0,90.457,104.937,2.0,18.779,18.779,2.0,2.0,2.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,11.925,1.334641,heavy_rain,14.48,1.2,0.60816,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
562-2026-07-07-L01,562,2026-07-07,Tuesday,outbound,activity-562-2026-07-07-002,work,Z4,Z7,2026-07-07 07:55:55.980000,2026-07-07 09:00:00,2026-07-07 07:00:00,2026-07-07 07:55:55.980000,False,5.0,2026-07-07 08:55:00,2026-07-07 08:55:00,0.0,True,True,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,59.067,0.0,0.0,0.0,15.0,0.0,0.0,0.0,10.0,2026-07-07 07:55:55.980000,metro,False,,False,False,metro,walk-metro-walk,True,6.048,0.0,6.048,25.0,0.0,28.019,59.067,5.0,17.945,17.945,5.0,5.0,5.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,35.001,,heavy_rain,25.0,1.2,1.05,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
562-2026-07-07-L02,562,2026-07-07,Tuesday,return_home,activity-562-2026-07-07-002,return_home,Z7,Z4,2026-07-07 18:30:00,,,,False,5.0,,,,,,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,58.059,0.0,0.0,0.0,10.0,0.0,0.0,0.0,15.0,2026-07-07 18:30:00,metro,False,,False,False,metro,walk-metro-walk,True,5.04,0.0,5.04,25.0,0.0,28.019,58.059,5.0,17.945,17.945,5.0,5.0,5.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,35.001,,heavy_rain,25.0,1.2,1.05,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
563-2026-07-07-L01,563,2026-07-07,Tuesday,outbound,activity-563-2026-07-07-002,work,Z8,Z1,2026-07-07 07:32:27.300000,2026-07-07 09:00:00,2026-07-07 07:00:00,2026-07-07 07:32:27.300000,False,5.0,2026-07-07 08:56:01.511760,2026-07-07 08:56:01.511760,0.0,True,True,False,False,False,,False,True,bus,walk,1,32.219,6.429,12.0,13.791,2.0,46.351,32.219,12.0,6.429,0.0,0.0,0.0,0.0,10.0,2026-07-07 07:32:27.300000,metro,False,,False,False,metro,walk-bus-walk-metro-walk,True,12.477,0.0,12.477,22.0,5.0,44.093,83.57,7.0,22.026,22.026,7.0,7.0,7.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,27.795,,heavy_rain,28.429,1.2,1.194018,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
563-2026-07-07-L02,563,2026-07-07,Tuesday,return_home,activity-563-2026-07-07-002,return_home,Z1,Z8,2026-07-07 19:00:00,,,,False,5.0,,,,,,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,58.63,0.0,0.0,0.0,10.0,0.0,0.0,0.0,15.0,2026-07-07 19:00:00,metro,False,,False,False,metro,walk-metro-walk,True,3.328,0.0,3.328,25.0,0.0,30.302,58.63,5.0,19.276,19.276,5.0,5.0,5.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,35.0,,heavy_rain,25.0,1.2,1.05,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
564-2026-07-07-L01,564,2026-07-07,Tuesday,outbound,activity-564-2026-07-07-002,work,Z2,Z2,2026-07-07 06:41:36.600000,2026-07-07 08:00:00,2026-07-07 06:00:00,2026-07-07 06:41:36.600000,False,8.0,2026-07-07 07:15:35.515860,2026-07-07 07:15:35.515860,0.0,True,True,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 06:41:36.600000,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,8.0,0.0,8.0,2.0,0.0,23.982,33.982,27.11,10.365,10.365,33.89,27.11,33.89,True,percentage,percentage,True,,True,False,6.78,25.931,0.336667,normal,8.0,1.2,0.336,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
564-2026-07-07-L02,564,2026-07-07,Tuesday,between_activities,activity-564-2026-07-07-003,medical,Z2,Z1,2026-07-07 17:57:26.640000,2026-07-07 19:00:00,2026-07-07 17:30:00,2026-07-07 17:57:26.640000,False,8.0,2026-07-07 18:32:26.765280,2026-07-07 18:32:26.765280,0.0,True,True,False,False,False,,False,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 17:57:26.640000,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,11.0,0.0,11.0,2.0,0.0,22.002,35.002,26.21,7.521,7.521,26.21,26.21,26.21,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,20.511,1.189542,heavy_rain,11.0,1.2,0.462,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
564-2026-07-07-L03,564,2026-07-07,Tuesday,return_home,activity-564-2026-07-07-003,return_home,Z1,Z2,2026-07-07 20:00:00,,,,False,5.0,,,,,,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,36.672,0.0,0.0,0.0,8.889,0.0,0.0,0.0,8.889,2026-07-07 20:00:00,metro,False,,False,False,metro,walk-metro-walk,True,6.0,0.0,6.0,17.778,0.0,12.894,36.672,4.0,8.801,8.801,4.0,4.0,4.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,34.998,,normal,17.777778,1.2,0.0,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
565-2026-07-07-L01,565,2026-07-07,Tuesday,outbound,activity-565-2026-07-07-003,work,Z3,Z7,2026-07-07 06:24:15,2026-07-07 08:00:00,2026-07-07 06:00:00,2026-07-07 06:24:15,False,5.0,2026-07-07 07:55:23.496000,2026-07-07 07:55:23.496000,0.0,True,True,False,False,False,,True,False,walk,bus,1,20.731,4.5,8.0,8.231,2.0,65.411,0.0,0.0,0.0,8.0,20.731,8.0,4.5,0.0,2026-07-07 06:24:15,metro,False,,False,False,metro,walk-metro-walk-bus-walk,True,10.5,0.0,10.5,16.0,13.319,51.323,91.142,7.0,28.067,28.067,7.0,7.0,7.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,31.316,,normal,20.5,1.2,0.0,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
565-2026-07-07-L02,565,2026-07-07,Tuesday,return_home,activity-565-2026-07-07-003,return_home,Z7,Z3,2026-07-07 18:00:00,,,,False,5.0,,,,,,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,77.425,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,2026-07-07 18:00:00,metro,False,,False,False,metro,walk-metro-walk,True,4.5,0.0,4.5,20.0,9.833,43.092,77.425,5.0,26.417,26.417,5.0,5.0,5.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,35.0,,heavy_rain,20.0,1.2,0.84,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
566-2026-07-07-L01,566,2026-07-07,Tuesday,outbound,activity-566-2026-07-07-003,work,Z6,Z1,2026-07-07 08:15:29.040000,2026-07-07 09:30:00,2026-07-07 07:30:00,2026-07-07 08:15:29.040000,False,5.0,2026-07-07 09:25:00,2026-07-07 09:25:00,0.0,True,True,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,69.516,0.0,0.0,0.0,15.0,0.0,0.0,0.0,10.0,2026-07-07 08:15:29.040000,metro,False,,False,False,metro,walk-metro-walk,True,5.4,0.0,5.4,25.0,0.0,39.116,69.516,5.0,24.418,24.418,5.0,5.0,5.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,35.001,,heavy_rain,25.0,1.2,1.05,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
